,id,keywords
2299,6114,"[{'id': 596, 'name': 'adultery'}, {'id': 212, 'name': 'london, england'}, {'id': 272, 'name': 'transylvania'}, {'id': 3133, 'name': 'vampire'}, {'id': 4197, 'name': 'bite'}, {'id': 1890, 'name': 'camping'}, {'id': 2158, 'name': 'maze'}, {'id': 9714, 'name': 'remake'}, {'id': 155301, 'name': 'rough sex'}, {'id': 156112, 'name': 'wake'}, {'id': 160292, 'name': 'religious conflict'}, {'id': 169620, 'name': 'correspondence'}, {'id': 207928, 'name': '19th century'}, {'id': 213097, 'name': '15th century'}]"
2300,11597,"[{'id': 380, 'name': 'sibling relationship'}, {'id': 282, 'name': 'video game'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 6464, 'name': 'uncle'}, {'id': 6476, 'name': 'toy shop'}, {'id': 7136, 'name': 'technical toy'}, {'id': 10911, 'name': 'inheritance'}, {'id': 14643, 'name': 'battle'}, {'id': 207317, 'name': 'christmas'}, {'id': 288883, 'name': 'evil toys'}]"
2301,10995,"[{'id': 2087, 'name': 'lolita'}, {'id': 2389, 'name': 'virgin'}, {'id': 2956, 'name': 'vietnam'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 965, 'name': 'age difference'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 4320, 'name': 'lover'}, {'id': 4119, 'name': 'saigon'}, {'id': 7983, 'name': 'indochina'}, {'id': 11254, 'name': 'loss of virginity'}, {'id': 9673, 'name': 'love'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 14794, 'name': 'lust'}, {'id': 33513, 'name': 'desire'}, {'id': 158765, 'name': 'french girl'}, {'id': 162804, 'name': 'sexual awakening'}, {'id': 167475, 'name': 'southeast asia'}, {'id': 180940, 'name': 'chinese man'}, {'id': 197871, 'name': 'illicit affair'}, {'id': 207876, 'name': '1920s'}, {'id': 229706, 'name': 'sex with a minor'}, {'id': 298666, 'name': 'erotic romance'}, {'id': 300685, 'name': 'ho chi minh'}]"
2302,44103,"[{'id': 5565, 'name': 'biography'}, {'id': 7025, 'name': 'industrial revolution'}]"
2303,32635,"[{'id': 1228, 'name': '1970s'}, {'id': 2755, 'name': 'country life'}, {'id': 9856, 'name': 'flashback'}, {'id': 161281, 'name': 'geologist'}, {'id': 229347, 'name': 'retired life'}]"
2304,364,"[{'id': 848, 'name': 'double life'}, {'id': 417, 'name': 'corruption'}, {'id': 3762, 'name': 'darkness'}, {'id': 853, 'name': 'crime fighter'}, {'id': 9715, 'name': 'superhero'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3289, 'name': 'villain'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9748, 'name': 'revenge'}, {'id': 7002, 'name': 'vigilante'}, {'id': 15002, 'name': 'dark hero'}, {'id': 33637, 'name': 'super power'}, {'id': 163074, 'name': 'super villain'}, {'id': 173861, 'name': 'deformed'}, {'id': 173866, 'name': 'bird cage'}, {'id': 173867, 'name': 'evil circus'}, {'id': 207317, 'name': 'christmas'}, {'id': 269233, 'name': 'good versus evil'}, {'id': 300592, 'name': 'burton'}]"
2305,54087,"[{'id': 837, 'name': 'show business'}, {'id': 3485, 'name': 'comedian'}, {'id': 157774, 'name': 'has been'}, {'id': 187249, 'name': 'catskills'}]"
2306,10409,"[{'id': 1691, 'name': 'dance'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 733, 'name': 'dancer'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 4375, 'name': 'transformation'}, {'id': 10104, 'name': 'dance competition'}, {'id': 4087, 'name': 'revelation'}, {'id': 4344, 'name': 'musical'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 9104, 'name': 'partner'}, {'id': 9856, 'name': 'flashback'}, {'id': 10106, 'name': 'ballroom dancing'}, {'id': 13072, 'name': 'falling in love'}, {'id': 40897, 'name': 'dance lesson'}, {'id': 169071, 'name': 'championship'}, {'id': 207008, 'name': 'dance school'}, {'id': 221692, 'name': 'rhumba'}, {'id': 242850, 'name': 'paso doble'}]"
2307,7984,"[{'id': 378, 'name': 'prison'}, {'id': 11196, 'name': 'rebellion'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 258, 'name': 'bomb'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 6150, 'name': 'faith'}, {'id': 1228, 'name': '1970s'}, {'id': 5565, 'name': 'biography'}, {'id': 7005, 'name': 'northern ireland'}, {'id': 11038, 'name': 'trial'}, {'id': 13006, 'name': 'torture'}, {'id': 13015, 'name': 'terrorism'}, {'id': 33519, 'name': 'courtroom'}]"
2308,9261,"[{'id': 1862, 'name': 'coming out'}, {'id': 242, 'name': 'new york city'}, {'id': 7879, 'name': 'secret love'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 4317, 'name': 'wedding night'}, {'id': 3686, 'name': 'marriage of convenience'}, {'id': 9322, 'name': 'taiwan'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 10180, 'name': 'male homosexuality'}, {'id': 10195, 'name': 'man pretending to be straight'}, {'id': 13027, 'name': 'wedding'}, {'id': 18035, 'name': 'family'}, {'id': 160528, 'name': 'chinese restaurant'}, {'id': 190076, 'name': 'secret relationship'}, {'id': 258533, 'name': 'gay theme'}]"
2309,31642,"[{'id': 2957, 'name': 'vietnam war'}, {'id': 2956, 'name': 'vietnam'}, {'id': 1327, 'name': 'war crimes'}, {'id': 4119, 'name': 'saigon'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 15162, 'name': 'dog'}, {'id': 208176, 'name': 'immigrant experience'}, {'id': 292930, 'name': 'vietnamese woman'}]"
2310,9479,"[{'id': 4062, 'name': 'skeleton'}, {'id': 657, 'name': 'fire'}, {'id': 2343, 'name': 'magic'}, {'id': 65, 'name': 'holiday'}, {'id': 1991, 'name': 'santa claus'}, {'id': 3335, 'name': 'halloween'}, {'id': 4344, 'name': 'musical'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 12200, 'name': 'saving christmas'}, {'id': 12198, 'name': 'pumpkin'}, {'id': 9720, 'name': 'woods'}, {'id': 10121, 'name': 'stop motion'}, {'id': 207317, 'name': 'christmas'}]"
2311,8291,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 1647, 'name': 'sadness'}, {'id': 7312, 'name': 'road trip'}, {'id': 12670, 'name': 'los angeles, california'}]"
2312,10438,"[{'id': 387, 'name': 'california'}, {'id': 6122, 'name': 'sell'}, {'id': 6117, 'name': 'holdings'}, {'id': 8841, 'name': 'puppy'}, {'id': 8874, 'name': 'st. bernard'}, {'id': 15162, 'name': 'dog'}]"
2313,10434,"[{'id': 10084, 'name': 'rescue'}, {'id': 220, 'name': 'berlin, germany'}, {'id': 290, 'name': 'angel'}, {'id': 5768, 'name': 'urban life'}, {'id': 9713, 'name': 'friends'}]"
2314,892739,"[{'id': 263548, 'name': 'short film'}]"
2315,1245,"[{'id': 918, 'name': 'newspaper'}, {'id': 212, 'name': 'london, england'}, {'id': 2652, 'name': 'nazi'}, {'id': 392, 'name': 'england'}, {'id': 1307, 'name': 'butler'}, {'id': 1655, 'name': 'country house'}, {'id': 1797, 'name': 'loyalty'}, {'id': 14905, 'name': 'britain'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 33360, 'name': 'employer'}, {'id': 171826, 'name': 'told in flashback'}, {'id': 208611, 'name': '1950s'}, {'id': 214548, 'name': '1930s'}]"
2316,5503,"[{'id': 520, 'name': 'chicago, illinois'}, {'id': 10685, 'name': 'escape'}, {'id': 3713, 'name': 'chase'}, {'id': 3440, 'name': 'doomed man'}, {'id': 3262, 'name': 'surgeon'}, {'id': 3437, 'name': 'death sentence'}, {'id': 11207, 'name': 'u.s. marshal'}, {'id': 9856, 'name': 'flashback'}, {'id': 9714, 'name': 'remake'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10718, 'name': 'fugitive'}, {'id': 10562, 'name': 'on the run'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11734, 'name': 'police corruption'}, {'id': 13005, 'name': 'doctor'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18118, 'name': 'disguise'}, {'id': 173976, 'name': 'one armed man'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 219404, 'name': 'action hero'}, {'id': 226499, 'name': 'manhunt'}]"
2317,10445,"[{'id': 4327, 'name': 'stroke of fate'}, {'id': 392, 'name': 'england'}, {'id': 5301, 'name': 'brother'}, {'id': 186, 'name': 'christianity'}, {'id': 2132, 'name': 'literature'}, {'id': 1338, 'name': 'bachelor'}, {'id': 6038, 'name': 'marriage'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 8095, 'name': 'oxford'}, {'id': 10818, 'name': 'author'}, {'id': 13028, 'name': 'writer'}, {'id': 13072, 'name': 'falling in love'}, {'id': 208611, 'name': '1950s'}, {'id': 281386, 'name': ""children's author""}]"
2318,37233,"[{'id': 1812, 'name': 'fbi'}, {'id': 6335, 'name': 'tennessee'}, {'id': 10909, 'name': 'lawyer'}, {'id': 162813, 'name': 'law firm'}, {'id': 208043, 'name': 'bar exam'}, {'id': 254459, 'name': 'legal thriller'}]"
2319,10436,"[{'id': 1326, 'name': 'infidelity'}, {'id': 242, 'name': 'new york city'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 213, 'name': 'upper class'}, {'id': 4320, 'name': 'lover'}, {'id': 9886, 'name': 'countess'}, {'id': 10909, 'name': 'lawyer'}, {'id': 207928, 'name': '19th century'}]"
2320,9300,"[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 7153, 'name': 'queen elizabeth i'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 11402, 'name': 'androgyny'}, {'id': 187056, 'name': 'woman director'}, {'id': 199812, 'name': 'nobleman'}, {'id': 212915, 'name': ""women's rights""}, {'id': 214410, 'name': 'ottoman empire'}]"
2321,14291,"[{'id': 242, 'name': 'new york city'}, {'id': 316, 'name': 'chess'}, {'id': 2348, 'name': 'hustler'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 4926, 'name': 'chess champion'}, {'id': 12969, 'name': 'chess tournament'}, {'id': 161580, 'name': 'chess grandmaster'}, {'id': 171956, 'name': 'winner'}, {'id': 182210, 'name': 'playing chess'}, {'id': 275348, 'name': 'chess match'}, {'id': 279106, 'name': 'pressure to perform'}]"
2322,288109,[]
2323,151489,"[{'id': 5933, 'name': 'poet'}]"
2324,19552,"[{'id': 596, 'name': 'adultery'}, {'id': 2956, 'name': 'vietnam'}, {'id': 188, 'name': 'buddhism'}, {'id': 4048, 'name': 'musician'}, {'id': 4402, 'name': 'peasant'}, {'id': 9673, 'name': 'love'}, {'id': 156456, 'name': 'animal abuse'}, {'id': 300685, 'name': 'ho chi minh'}]"
2325,9350,"[{'id': 3800, 'name': 'airplane'}, {'id': 1262, 'name': 'mountain'}, {'id': 2805, 'name': 'rocky mountains'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4702, 'name': 'suitcase'}, {'id': 8624, 'name': 'climbing'}, {'id': 10051, 'name': 'heist'}, {'id': 10594, 'name': 'money'}, {'id': 10794, 'name': 'snow'}, {'id': 159212, 'name': 'mountain climbing'}]"
2326,35588,"[{'id': 4616, 'name': 'apache nation'}, {'id': 10322, 'name': 'native american'}, {'id': 6165, 'name': 'historical figure'}, {'id': 15126, 'name': 'historical'}, {'id': 156234, 'name': 'cavalry'}, {'id': 194581, 'name': 'geronimo'}]"
2327,329,"[{'id': 911, 'name': 'exotic island'}, {'id': 2041, 'name': 'island'}, {'id': 1764, 'name': 'triceratops'}, {'id': 1765, 'name': 'brontosaurus'}, {'id': 1767, 'name': 'electric fence'}, {'id': 1718, 'name': 'dna'}, {'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 1719, 'name': 'paleontology'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 155582, 'name': 'amusement park'}, {'id': 158340, 'name': 'theme park'}]"
2328,198019,[]
2329,41655,[]
2330,15765,"[{'id': 1228, 'name': '1970s'}, {'id': 4746, 'name': 'record producer'}, {'id': 5565, 'name': 'biography'}, {'id': 5718, 'name': 'recording studio'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10229, 'name': 'singer'}, {'id': 10232, 'name': 'fame'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 155794, 'name': 'physical abuse'}, {'id': 156306, 'name': 'price of fame'}, {'id': 208992, 'name': '1960s'}, {'id': 212643, 'name': 'abusive husband'}, {'id': 236650, 'name': 'music industry'}]"
2331,695,"[{'id': 236, 'name': 'suicide'}, {'id': 720, 'name': 'helicopter'}, {'id': 1332, 'name': 'cheating'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 1495, 'name': 'fishing'}, {'id': 3017, 'name': 'jazz singer or musician'}, {'id': 3131, 'name': 'modern society'}, {'id': 3457, 'name': 'cellist'}, {'id': 3521, 'name': 'earthquake'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 164162, 'name': 'hit by a car'}, {'id': 171366, 'name': 'multiple storylines'}]"
2332,713,"[{'id': 596, 'name': 'adultery'}, {'id': 7879, 'name': 'secret love'}, {'id': 966, 'name': 'beach'}, {'id': 931, 'name': 'jealousy'}, {'id': 128, 'name': 'love triangle'}, {'id': 1533, 'name': 'isolation'}, {'id': 1463, 'name': 'culture clash'}, {'id': 738, 'name': 'sexuality'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 1942, 'name': 'strangeness'}, {'id': 2320, 'name': 'violent husband'}, {'id': 2658, 'name': 'new zealand'}, {'id': 2659, 'name': 'maori'}, {'id': 3591, 'name': 'settler'}, {'id': 3593, 'name': 'wilderness'}, {'id': 10392, 'name': 'mute'}, {'id': 14743, 'name': 'pianist'}, {'id': 159868, 'name': 'playing piano'}, {'id': 187056, 'name': 'woman director'}, {'id': 188953, 'name': 'sign languages'}, {'id': 207592, 'name': 'piano'}, {'id': 207928, 'name': '19th century'}, {'id': 230999, 'name': 'severed finger'}, {'id': 240315, 'name': 'mother daughter relationship'}]"
2333,10997,"[{'id': 478, 'name': 'china'}, {'id': 3679, 'name': 'society'}, {'id': 640, 'name': 'transvestite'}, {'id': 4004, 'name': 'cultural revolution'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 12392, 'name': 'best friend'}, {'id': 33683, 'name': 'beijing, china'}, {'id': 158718, 'name': 'lgbt'}, {'id': 221307, 'name': 'chinese opera'}, {'id': 222233, 'name': 'female impersonator'}, {'id': 230999, 'name': 'severed finger'}]"
2334,788,"[{'id': 2546, 'name': 'mask'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 582, 'name': 'san francisco, california'}, {'id': 2438, 'name': 'social worker'}, {'id': 640, 'name': 'transvestite'}, {'id': 2341, 'name': 'nanny'}, {'id': 1946, 'name': 'restaurant'}, {'id': 3864, 'name': 'fake identity'}, {'id': 4056, 'name': 'custody battle'}, {'id': 161944, 'name': 'responsibility'}, {'id': 192185, 'name': 'voice acting'}, {'id': 208368, 'name': 'divorced couple'}]"
2335,11566,"[{'id': 732, 'name': 'coma'}, {'id': 840, 'name': 'usa president'}, {'id': 833, 'name': 'the white house'}, {'id': 4073, 'name': 'apoplectic stroke'}, {'id': 161891, 'name': 'doppelgänger'}, {'id': 261315, 'name': 'corgi'}]"
2336,11971,"[{'id': 1605, 'name': 'new love'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 1338, 'name': 'bachelor'}, {'id': 2404, 'name': 'masked ball'}, {'id': 4320, 'name': 'lover'}, {'id': 3289, 'name': 'villain'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 13027, 'name': 'wedding'}, {'id': 34038, 'name': 'intrigue'}, {'id': 299608, 'name': 'non-traditional casting'}]"
2337,858,"[{'id': 736, 'name': 'journalist'}, {'id': 6054, 'name': 'friendship'}, {'id': 725, 'name': 'lovesickness'}, {'id': 3800, 'name': 'airplane'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 6059, 'name': 'unsociability'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 65, 'name': 'holiday'}, {'id': 1224, 'name': 'radio station'}, {'id': 3740, 'name': 'radio presenter'}, {'id': 1441, 'name': 'christmas party'}, {'id': 2350, 'name': 'seattle, washington'}, {'id': 2672, 'name': 'baltimore, usa'}, {'id': 2687, 'name': 'fiancé'}, {'id': 2135, 'name': 'radio'}, {'id': 4305, 'name': 'radio transmission'}, {'id': 4306, 'name': 'observation deck'}, {'id': 160404, 'name': ""valentine's day""}, {'id': 187056, 'name': 'woman director'}]"
2338,108,"[{'id': 90, 'name': 'paris, france'}, {'id': 1233, 'name': 'composer'}, {'id': 4424, 'name': 'pain'}, {'id': 5257, 'name': 'to compose'}, {'id': 697, 'name': 'loss of loved one'}]"
2339,108021,"[{'id': 6894, 'name': 'aunt'}, {'id': 10261, 'name': 'stealing'}, {'id': 171729, 'name': 'repairman'}, {'id': 208109, 'name': 'intellectual impairment'}, {'id': 208110, 'name': 'porch'}]"
2340,9800,"[{'id': 276, 'name': 'philadelphia, pennsylvania'}, {'id': 6148, 'name': 'court'}, {'id': 1417, 'name': 'jurors'}, {'id': 740, 'name': 'aids'}, {'id': 904, 'name': 'pennsylvania, usa'}, {'id': 1013, 'name': 'homophobia'}, {'id': 7335, 'name': 'lawsuit'}, {'id': 9104, 'name': 'partner'}, {'id': 9766, 'name': 'hiv'}, {'id': 10909, 'name': 'lawyer'}, {'id': 41589, 'name': 'dying'}, {'id': 158718, 'name': 'lgbt'}, {'id': 186782, 'name': 'discrimination'}, {'id': 207968, 'name': 'judiciary'}, {'id': 208289, 'name': '1980s'}, {'id': 214780, 'name': 'courtroom drama'}, {'id': 258533, 'name': 'gay theme'}]"
2341,23210,"[{'id': 242, 'name': 'new york city'}, {'id': 3202, 'name': 'con man'}, {'id': 14893, 'name': 'art'}, {'id': 155795, 'name': 'art dealer'}]"
2342,1587,"[{'id': 791, 'name': 'mentally disabled'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 4129, 'name': 'widow'}, {'id': 2029, 'name': 'iowa'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 9974, 'name': 'obesity'}, {'id': 14768, 'name': 'single mother'}, {'id': 168867, 'name': 'grocery store'}, {'id': 207051, 'name': 'mentally handicapped child'}]"
2343,9386,"[{'id': 782, 'name': 'assassin'}, {'id': 591, 'name': 'cia'}, {'id': 840, 'name': 'usa president'}, {'id': 833, 'name': 'the white house'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 10333, 'name': 'stalking'}, {'id': 15134, 'name': 'election'}, {'id': 41249, 'name': 'secret service'}, {'id': 208633, 'name': 'u.s. secret service agent'}]"
2344,10443,"[{'id': 9872, 'name': 'grief'}, {'id': 10617, 'name': 'disaster'}, {'id': 33720, 'name': 'guilt'}, {'id': 159315, 'name': 'mental health'}, {'id': 249530, 'name': 'plane crash'}]"
2345,6075,"[{'id': 242, 'name': 'new york city'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3149, 'name': 'gangster'}, {'id': 1663, 'name': 'go-go dancer'}, {'id': 3398, 'name': 'release from prison'}, {'id': 1228, 'name': '1970s'}, {'id': 2124, 'name': 'puerto rico'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2334, 'name': 'nightclub'}, {'id': 6840, 'name': 'criminal past'}, {'id': 9673, 'name': 'love'}, {'id': 10909, 'name': 'lawyer'}, {'id': 14964, 'name': 'drugs'}, {'id': 155490, 'name': 'disco'}, {'id': 207268, 'name': 'neo-noir'}]"
2346,424,"[{'id': 1382, 'name': 'factory'}, {'id': 1701, 'name': 'hero'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2652, 'name': 'nazi'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 1799, 'name': 'ss (nazi schutzstaffel)'}, {'id': 1739, 'name': 'holocaust (shoah)'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2394, 'name': 'ghetto'}, {'id': 2433, 'name': 'jew persecution'}, {'id': 2446, 'name': 'kraków, poland'}, {'id': 3599, 'name': 'defense industry'}, {'id': 2450, 'name': 'auschwitz-birkenau concentration camp'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 2456, 'name': 'industrialist'}, {'id': 12995, 'name': 'historical fiction'}, {'id': 12999, 'name': 'black and white'}, {'id': 13008, 'name': 'train'}, {'id': 21747, 'name': 'poland'}, {'id': 234812, 'name': 'weapons manufacturer'}]"
2347,12664,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 11700, 'name': 'rock music'}, {'id': 13008, 'name': 'train'}]"
2348,10440,"[{'id': 5340, 'name': 'investigation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10226, 'name': 'neighbor'}, {'id': 168346, 'name': 'manhattan, new york city'}]"
2349,2758,"[{'id': 246, 'name': 'dancing'}, {'id': 931, 'name': 'jealousy'}, {'id': 1009, 'name': 'baby'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 5767, 'name': 'summer camp'}, {'id': 1873, 'name': 'yuppie'}, {'id': 1307, 'name': 'butler'}, {'id': 2341, 'name': 'nanny'}, {'id': 4543, 'name': 'thanksgiving'}, {'id': 6317, 'name': 'guillotine'}, {'id': 6464, 'name': 'uncle'}, {'id': 12545, 'name': 'mansion'}, {'id': 13027, 'name': 'wedding'}, {'id': 162810, 'name': 'macabre'}, {'id': 214418, 'name': 'disembodied hand'}]"
2350,4104,"[{'id': 380, 'name': 'sibling relationship'}, {'id': 1646, 'name': 'autism'}, {'id': 6996, 'name': 'car garage'}, {'id': 10483, 'name': 'eccentric'}]"
2351,9331,"[{'id': 1589, 'name': 'sniper'}, {'id': 591, 'name': 'cia'}, {'id': 720, 'name': 'helicopter'}, {'id': 441, 'name': 'assassination'}, {'id': 840, 'name': 'usa president'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 502, 'name': 'ambush'}, {'id': 5265, 'name': 'espionage'}, {'id': 6078, 'name': 'politics'}, {'id': 2149, 'name': 'drug trafficking'}, {'id': 2051, 'name': 'intelligence'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3547, 'name': 'coast guard'}, {'id': 7336, 'name': 'car bomb'}, {'id': 5867, 'name': 'caravan'}, {'id': 9663, 'name': 'sequel'}, {'id': 9596, 'name': 'cali colombia'}, {'id': 10185, 'name': 'covert operation'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 10950, 'name': 'shootout'}, {'id': 14601, 'name': 'explosion'}, {'id': 155723, 'name': 'jack ryan'}, {'id': 156805, 'name': 'dea agent'}, {'id': 185994, 'name': 'ex military'}, {'id': 209817, 'name': 'political thriller'}, {'id': 226620, 'name': 'political cover-up'}, {'id': 283895, 'name': 'medellin cartel'}, {'id': 286006, 'name': 'bogota, colombia'}, {'id': 295635, 'name': 'intelligence service'}, {'id': 326871, 'name': 'cia analyst'}, {'id': 326874, 'name': 'fbi director'}]"
2352,12280,"[{'id': 242, 'name': 'new york city'}, {'id': 918, 'name': 'newspaper'}, {'id': 3664, 'name': 'research'}, {'id': 3836, 'name': 'success'}, {'id': 9826, 'name': 'murder'}, {'id': 156080, 'name': 'newspaper editor'}, {'id': 157380, 'name': 'tabloid'}, {'id': 223587, 'name': 'tabloid reporter'}]"
2353,3036,"[{'id': 1706, 'name': 'experiment'}, {'id': 9714, 'name': 'remake'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 249629, 'name': 'goth'}]"
2354,12527,"[{'id': 701, 'name': 'cuba'}, {'id': 1228, 'name': '1970s'}, {'id': 2679, 'name': 'artist'}, {'id': 3230, 'name': 'male friendship'}, {'id': 11479, 'name': 'social commentary'}, {'id': 10180, 'name': 'male homosexuality'}, {'id': 158718, 'name': 'lgbt'}, {'id': 168186, 'name': 'havana, cuba'}, {'id': 173644, 'name': 'communism'}, {'id': 258533, 'name': 'gay theme'}]"
2355,50797,"[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 10786, 'name': 'colonel'}]"
2356,19155,"[{'id': 212, 'name': 'london, england'}, {'id': 345, 'name': 'monk'}, {'id': 1262, 'name': 'mountain'}, {'id': 1946, 'name': 'restaurant'}, {'id': 4747, 'name': 'war photographer'}, {'id': 6805, 'name': 'fashion photographer'}, {'id': 182045, 'name': 'albanian'}, {'id': 206119, 'name': 'macedonia'}]"
2357,1637,"[{'id': 822, 'name': 'airport'}, {'id': 258, 'name': 'bomb'}, {'id': 992, 'name': 'bus'}, {'id': 2776, 'name': 'bus ride'}, {'id': 3306, 'name': 'highway'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 158774, 'name': 'terrorist attack'}]"
2358,14275,"[{'id': 520, 'name': 'chicago, illinois'}, {'id': 6075, 'name': 'sports'}, {'id': 2398, 'name': 'narration'}, {'id': 2394, 'name': 'ghetto'}, {'id': 3616, 'name': 'college'}, {'id': 6496, 'name': 'basketball'}, {'id': 8635, 'name': 'high school sports'}, {'id': 33905, 'name': 'inner city'}, {'id': 33910, 'name': 'high school student'}]"
2359,2759,"[{'id': 5657, 'name': 'australia'}, {'id': 4580, 'name': 'van'}, {'id': 1013, 'name': 'homophobia'}, {'id': 824, 'name': 'drag queen'}, {'id': 4344, 'name': 'musical'}, {'id': 34115, 'name': 'transsexual'}, {'id': 158718, 'name': 'lgbt'}, {'id': 193459, 'name': 'australian aboriginal'}, {'id': 193760, 'name': 'australian outback'}, {'id': 257962, 'name': 'alice springs'}, {'id': 258533, 'name': 'gay theme'}, {'id': 290527, 'name': 'transgender'}]"
2360,12160,"[{'id': 75, 'name': 'gunslinger'}, {'id': 798, 'name': 'sheriff'}, {'id': 395, 'name': 'gambling'}, {'id': 1559, 'name': 'deputy sheriff'}, {'id': 1859, 'name': 'arizona'}, {'id': 4391, 'name': 'wretch'}, {'id': 6165, 'name': 'historical figure'}, {'id': 5074, 'name': 'wyatt earp'}, {'id': 9550, 'name': 'doc holliday'}, {'id': 195218, 'name': 'tombstone arizona'}, {'id': 207928, 'name': '19th century'}, {'id': 219366, 'name': 'ok corral'}]"
2361,278,"[{'id': 378, 'name': 'prison'}, {'id': 6054, 'name': 'friendship'}, {'id': 796, 'name': 'police brutality'}, {'id': 417, 'name': 'corruption'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3929, 'name': 'hope'}, {'id': 2885, 'name': 'prison cell'}, {'id': 4779, 'name': 'delinquent'}, {'id': 11436, 'name': 'redemption'}, {'id': 8622, 'name': 'parole board'}, {'id': 9777, 'name': 'prison escape'}, {'id': 12662, 'name': 'wrongful imprisonment'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 207883, 'name': '1940s'}, {'id': 236369, 'name': 'voiceover'}]"
2362,628,"[{'id': 90, 'name': 'paris, france'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 582, 'name': 'san francisco, california'}, {'id': 3133, 'name': 'vampire'}, {'id': 4197, 'name': 'bite'}, {'id': 2411, 'name': 'new orleans, louisiana'}, {'id': 3136, 'name': 'plantation'}, {'id': 3134, 'name': 'louisiana'}, {'id': 3143, 'name': 'pity'}, {'id': 9668, 'name': 'child vampire'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 160279, 'name': '18th century'}, {'id': 188959, 'name': 'plague'}, {'id': 207928, 'name': '19th century'}, {'id': 266959, 'name': 'lgbt interest'}, {'id': 269365, 'name': 'reluctant vampire'}]"
