,year_film,year_ceremony,ceremony,category,name,film,winner,tmdb_id
1680,1958,1959,31,BEST SOUND,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The Young Lions,False,40739.0
1681,1958,1959,31,VISUAL EFFECTS,Visual Effects by Tom Howard,tom thumb,True,56931.0
1682,1958,1959,31,VISUAL EFFECTS,Visual Effects by A. Arnold Gillespie; Audible Effects by Harold Humbrock,Torpedo Run,False,69977.0
1683,1958,1959,31,ADAPTED SCREENPLAY,"Richard Brooks, James Poe",Cat on a Hot Tin Roof,False,261.0
1684,1958,1959,31,ADAPTED SCREENPLAY,Alan Jay Lerner,Gigi,True,17281.0
1685,1958,1959,31,ADAPTED SCREENPLAY,Alec Guinness,The Horse's Mouth,False,43139.0
1686,1958,1959,31,ADAPTED SCREENPLAY,"Nelson Gidding, Don Mankiewicz",I Want to Live!,False,28577.0
1687,1958,1959,31,ADAPTED SCREENPLAY,"Terence Rattigan, John Gay",Separate Tables,False,43136.0
1688,1958,1959,31,ORIGINAL SCREENPLAY,"Nedrick Young, Harold Jacob Smith",The Defiant Ones,True,11414.0
1689,1958,1959,31,ORIGINAL SCREENPLAY,Paddy Chayefsky,The Goddess,False,3081.0
1690,1958,1959,31,ORIGINAL SCREENPLAY,"Melville Shavelson, Jack Rose",Houseboat,False,1377.0
1691,1958,1959,31,ORIGINAL SCREENPLAY,"Story by James Edward Grant;  Screenplay by William Bowers, James Edward Grant",The Sheepman,False,76568.0
1692,1958,1959,31,ORIGINAL SCREENPLAY,"Fay Kanin, Michael Kanin",Teacher's Pet,False,43137.0
1693,1958,1959,31,SPECIAL AWARD, Maurice Chevalier for his contributions to the world of entertainment for more than half a century.,,True,
1694,1958,1959,31,SPECIAL AWARD,Jack L. Warner,,True,
1695,1959,1960,32,ACTOR,Laurence Harvey,Room at the Top,False,43103.0
1696,1959,1960,32,ACTOR,Charlton Heston,Ben-Hur,True,665.0
1697,1959,1960,32,ACTOR,Jack Lemmon,Some Like It Hot,False,239.0
1698,1959,1960,32,ACTOR,Paul Muni,The Last Angry Man,False,126781.0
1699,1959,1960,32,ACTOR,James Stewart,Anatomy of a Murder,False,93.0
1700,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Hugh Griffith,Ben-Hur,True,665.0
1701,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Arthur O'Connell,Anatomy of a Murder,False,93.0
1702,1959,1960,32,ACTOR IN A SUPPORTING ROLE,George C. Scott,Anatomy of a Murder,False,93.0
1703,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Robert Vaughn,The Young Philadelphians,False,43111.0
1704,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Ed Wynn,The Diary of Anne Frank,False,2576.0
1705,1959,1960,32,ACTRESS,Doris Day,Pillow Talk,False,4952.0
1706,1959,1960,32,ACTRESS,Audrey Hepburn,The Nun's Story,False,27029.0
1707,1959,1960,32,ACTRESS,Katharine Hepburn,"Suddenly, Last Summer",False,14698.0
1708,1959,1960,32,ACTRESS,Simone Signoret,Room at the Top,True,43103.0
1709,1959,1960,32,ACTRESS,Elizabeth Taylor,"Suddenly, Last Summer",False,14698.0
1710,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Hermione Baddeley,Room at the Top,False,43103.0
1711,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Susan Kohner,Imitation of Life,False,34148.0
1712,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Juanita Moore,Imitation of Life,False,34148.0
1713,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pillow Talk,False,4952.0
1714,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,True,2576.0
1715,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Career,False,216859.0
1716,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,True,2576.0
1717,1959,1960,32,BEST PRODUCTION DESIGN,Art Direction:  Carl Anderson;  Set Decoration:  William Kiernan,The Last Angry Man,False,126781.0
1718,1959,1960,32,BEST PRODUCTION DESIGN,Art Direction:  Ted Haworth;  Set Decoration:  Edward G. Boyle,Some Like It Hot,False,239.0
1719,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  Oliver Messel, William Kellner;  Set Decoration:  Scot Slimon","Suddenly, Last Summer",False,14698.0
1720,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  William A. Horning, Edward Carfagno;  Set Decoration:  Hugh Hunt",Ben-Hur,True,665.0
1721,1959,1960,32,BEST PRODUCTION DESIGN,Art Direction:  John DeCuir;  Set Decoration:  Julia Heron,The Big Fisherman,False,193733.0
1722,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  Lyle R. Wheeler, Franz Bachelin, Herman A. Blumenthal;  Set Decoration:  Walter M. Scott, Joseph Kish",Journey to the Center of the Earth,False,11571.0
1723,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  William A. Horning, Robert Boyle, Merrill Pye;  Set Decoration:  Henry Grace, Frank McKelvy",North by Northwest,False,213.0
1724,1959,1960,32,BEST PRODUCTION DESIGN,"Art Direction:  Richard H. Riedel;  Set Decoration:  Russell A. Gausman, Ruby R. Levitt",Pillow Talk,False,4952.0
1725,1959,1960,32,CINEMATOGRAPHY,Sam Leavitt,Anatomy of a Murder,False,93.0
1726,1959,1960,32,CINEMATOGRAPHY,Joseph LaShelle,Career,False,216859.0
1727,1959,1960,32,CINEMATOGRAPHY,William C. Mellor,The Diary of Anne Frank,True,2576.0
1728,1959,1960,32,CINEMATOGRAPHY,"Charles Lang, Jr.",Some Like It Hot,False,239.0
1729,1959,1960,32,CINEMATOGRAPHY,"Harry Stradling, Sr.",The Young Philadelphians,False,43111.0
1730,1959,1960,32,CINEMATOGRAPHY,Robert L. Surtees,Ben-Hur,True,665.0
1731,1959,1960,32,CINEMATOGRAPHY,Lee Garmes,The Big Fisherman,False,193733.0
1732,1959,1960,32,CINEMATOGRAPHY,Daniel L. Fapp,The Five Pennies,False,17677.0
1733,1959,1960,32,CINEMATOGRAPHY,Franz Planer,The Nun's Story,False,27029.0
1734,1959,1960,32,CINEMATOGRAPHY,Leon Shamroy,Porgy and Bess,False,1940.0
1735,1959,1960,32,COSTUME DESIGN,Edith Head,Career,False,216859.0
1736,1959,1960,32,COSTUME DESIGN,"Charles LeMaire, Mary Wills",The Diary of Anne Frank,False,2576.0
1737,1959,1960,32,COSTUME DESIGN,Helen Rose,The Gazebo,False,1789.0
1738,1959,1960,32,COSTUME DESIGN,Orry-Kelly,Some Like It Hot,True,239.0
1739,1959,1960,32,COSTUME DESIGN,Howard Shoup,The Young Philadelphians,False,43111.0
1740,1959,1960,32,COSTUME DESIGN,Elizabeth Haffenden,Ben-Hur,True,665.0
1741,1959,1960,32,COSTUME DESIGN,Adele Palmer,The Best of Everything,False,57103.0
1742,1959,1960,32,COSTUME DESIGN,Renie,The Big Fisherman,False,193733.0
1743,1959,1960,32,COSTUME DESIGN,Edith Head,The Five Pennies,False,17677.0
1744,1959,1960,32,COSTUME DESIGN,Irene Sharaff,Porgy and Bess,False,1940.0
1745,1959,1960,32,BEST DIRECTOR,William Wyler,Ben-Hur,True,665.0
1746,1959,1960,32,BEST DIRECTOR,George Stevens,The Diary of Anne Frank,False,2576.0
1747,1959,1960,32,BEST DIRECTOR,Fred Zinnemann,The Nun's Story,False,27029.0
1748,1959,1960,32,BEST DIRECTOR,Jack Clayton,Room at the Top,False,43103.0
1749,1959,1960,32,BEST DIRECTOR,Billy Wilder,Some Like It Hot,False,239.0
1750,1959,1960,32,FILM EDITING,Louis R. Loeffler,Anatomy of a Murder,False,93.0
1751,1959,1960,32,FILM EDITING,"Ralph E. Winters, John D. Dunning",Ben-Hur,True,665.0
1752,1959,1960,32,FILM EDITING,George Tomasini,North by Northwest,False,213.0
1753,1959,1960,32,FILM EDITING,Walter Thompson,The Nun's Story,False,27029.0
1754,1959,1960,32,FILM EDITING,Frederic Knudtson,On the Beach,False,35412.0
1755,1959,1960,32,FOREIGN FILM,France,Black Orpheus,True,40423.0
1756,1959,1960,32,FOREIGN FILM,West Germany,The Bridge,False,1566.0
1757,1959,1960,32,FOREIGN FILM,Italy,The Great War,False,55823.0
1758,1959,1960,32,FOREIGN FILM,Denmark,Paw,False,160413.0
1759,1959,1960,32,FOREIGN FILM,The Netherlands,The Village on the River,False,85752.0
1760,1959,1960,32,BEST SCORE,Miklos Rozsa,Ben-Hur,True,665.0
1761,1959,1960,32,BEST SCORE,Alfred Newman,The Diary of Anne Frank,False,2576.0
1762,1959,1960,32,BEST SCORE,Franz Waxman,The Nun's Story,False,27029.0
1763,1959,1960,32,BEST SCORE,Ernest Gold,On the Beach,False,35412.0
1764,1959,1960,32,BEST SCORE,Frank DeVol,Pillow Talk,False,4952.0
1765,1959,1960,32,BEST SCORE,Leith Stevens,The Five Pennies,False,17677.0
1766,1959,1960,32,BEST SCORE,"Nelson Riddle, Joseph J. Lilley",Li'l Abner,False,34662.0
1767,1959,1960,32,BEST SCORE,"Andre Previn, Ken Darby",Porgy and Bess,True,1940.0
1768,1959,1960,32,BEST SCORE,Lionel Newman,Say One for Me,False,111031.0
1769,1959,1960,32,BEST SCORE,George Bruns,Sleeping Beauty,False,10882.0
1770,1959,1960,32,BEST SONG,Music by Alfred Newman; Lyrics by Sammy Cahn,The Best of Everything,False,57103.0
1771,1959,1960,32,BEST SONG,Music and Lyrics by Sylvia Fine,The Five Pennies,False,17677.0
1772,1959,1960,32,BEST SONG,Music by Jerry Livingston; Lyrics by Mack David,The Hanging Tree,False,43008.0
1773,1959,1960,32,BEST SONG,Music by James Van Heusen; Lyrics by Sammy Cahn,A Hole in the Head,True,33725.0
1774,1959,1960,32,BEST SONG,Music by Dimitri Tiomkin; Lyrics by Ned Washington,The Young Land,False,18447.0
1775,1959,1960,32,BEST PICTURE,"Otto Preminger, Producer",Anatomy of a Murder,False,93.0
1776,1959,1960,32,BEST PICTURE,"Sam Zimbalist, Producer",Ben-Hur,True,665.0
1777,1959,1960,32,BEST PICTURE,"George Stevens, Producer",The Diary of Anne Frank,False,2576.0
1778,1959,1960,32,BEST PICTURE,"Henry Blanke, Producer",The Nun's Story,False,27029.0
1779,1959,1960,32,BEST PICTURE,"John Woolf and James Woolf, Producers",Room at the Top,False,43103.0
1780,1959,1960,32,BEST SOUND,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",Ben-Hur,True,665.0
1781,1959,1960,32,BEST SOUND,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",Journey to the Center of the Earth,False,11571.0
1782,1959,1960,32,BEST SOUND,"Metro-Goldwyn-Mayer London Studio Sound Department, A. W. Watkins, Sound Director",Libel!,False,79180.0
1783,1959,1960,32,BEST SOUND,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",The Nun's Story,False,27029.0
1784,1959,1960,32,BEST SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director",Porgy and Bess,False,1940.0
1785,1959,1960,32,VISUAL EFFECTS,"Visual Effects by A. Arnold Gillespie, Robert MacDonald; Audible Effects by Milo Lory",Ben-Hur,True,665.0
1786,1959,1960,32,VISUAL EFFECTS,"Visual Effects by L. B. Abbott, James B. Gordon; Audible Effects by Carl Faulkner",Journey to the Center of the Earth,False,11571.0
1787,1959,1960,32,ADAPTED SCREENPLAY,Wendell Mayes,Anatomy of a Murder,False,93.0
1788,1959,1960,32,ADAPTED SCREENPLAY,Karl Tunberg,Ben-Hur,False,665.0
1789,1959,1960,32,ADAPTED SCREENPLAY,Robert Anderson,The Nun's Story,False,27029.0
1790,1959,1960,32,ADAPTED SCREENPLAY,Neil Paterson,Room at the Top,True,43103.0
1791,1959,1960,32,ADAPTED SCREENPLAY,"Billy Wilder, I. A. L. Diamond",Some Like It Hot,False,239.0
1792,1959,1960,32,ORIGINAL SCREENPLAY,"Francois Truffaut, Marcel Moussy",The 400 Blows,False,147.0
1793,1959,1960,32,ORIGINAL SCREENPLAY,Ernest Lehman,North by Northwest,False,213.0
1794,1959,1960,32,ORIGINAL SCREENPLAY,"Story by Paul King, Joseph Stone;  Screenplay by Stanley Shapiro, Maurice Richlin",Operation Petticoat,False,9660.0
1795,1959,1960,32,ORIGINAL SCREENPLAY,"Story by Russell Rouse, Clarence Greene;  Screenplay by Stanley Shapiro, Maurice Richlin",Pillow Talk,True,4952.0
1796,1959,1960,32,ORIGINAL SCREENPLAY,Ingmar Bergman,Wild Strawberries,False,11656.0
1797,1959,1960,32,SPECIAL AWARD,Bob Hope,,True,
1798,1959,1960,32,SPECIAL AWARD, Lee De Forest for his pioneering inventions which brought sound to the motion picture.,,True,
1799,1959,1960,32,SPECIAL AWARD, Buster Keaton for his unique talents which brought immortal comedies to the screen.,,True,
1800,1960,1961,33,ACTOR,Trevor Howard,Sons and Lovers,False,53939.0
1801,1960,1961,33,ACTOR,Burt Lancaster,Elmer Gantry,True,22013.0
1802,1960,1961,33,ACTOR,Jack Lemmon,The Apartment,False,284.0
1803,1960,1961,33,ACTOR,Laurence Olivier,The Entertainer,False,18929.0
1804,1960,1961,33,ACTOR,Spencer Tracy,Inherit the Wind,False,1908.0
1805,1960,1961,33,ACTOR IN A SUPPORTING ROLE,Peter Falk,"Murder, Inc.",False,15375.0
1806,1960,1961,33,ACTOR IN A SUPPORTING ROLE,Jack Kruschen,The Apartment,False,284.0
1807,1960,1961,33,ACTOR IN A SUPPORTING ROLE,Sal Mineo,Exodus,False,1941.0
1808,1960,1961,33,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Spartacus,True,967.0
1809,1960,1961,33,ACTOR IN A SUPPORTING ROLE,Chill Wills,The Alamo,False,11209.0
1810,1960,1961,33,ACTRESS,Greer Garson,Sunrise at Campobello,False,72354.0
1811,1960,1961,33,ACTRESS,Deborah Kerr,The Sundowners,False,43047.0
1812,1960,1961,33,ACTRESS,Shirley MacLaine,The Apartment,False,284.0
1813,1960,1961,33,ACTRESS,Melina Mercouri,Never on Sunday,False,43039.0
1814,1960,1961,33,ACTRESS,Elizabeth Taylor,Butterfield 8,True,23724.0
1815,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Glynis Johns,The Sundowners,False,43047.0
1816,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Jones,Elmer Gantry,True,22013.0
1817,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,The Dark at the Top of the Stairs,False,114875.0
1818,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Janet Leigh,Psycho,False,539.0
1819,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Mary Ure,Sons and Lovers,False,53939.0
1820,1960,1961,33,BEST PRODUCTION DESIGN,Art Direction:  Alexander Trauner;  Set Decoration:  Edward G. Boyle,The Apartment,True,284.0
1821,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  Joseph McMillan Johnson, Kenneth A. Reid;  Set Decoration:  Ross Dowd",The Facts of Life,False,39219.0
1822,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  Joseph Hurley, Robert Clatworthy;  Set Decoration:  George Milo",Psycho,False,539.0
1823,1960,1961,33,BEST PRODUCTION DESIGN,Art Direction:  Tom Morahan;  Set Decoration:  Lionel Couch,Sons and Lovers,False,53939.0
1824,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Visit to a Small Planet,False,88376.0
1825,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  George W. Davis, Addison Hehr;  Set Decoration:  Henry Grace, Hugh Hunt, Otto Siegel",Cimarron,False,46623.0
1826,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, Arrigo Breschi",It Started in Naples,False,38151.0
1827,1960,1961,33,BEST PRODUCTION DESIGN,Art Direction:  Ted Haworth;  Set Decoration:  William Kiernan,Pepe,False,82792.0
1828,1960,1961,33,BEST PRODUCTION DESIGN,"Art Direction:  Alexander Golitzen, Eric Orbom;  Set Decoration:  Russell A. Gausman, Julia Heron",Spartacus,True,967.0
1829,1960,1961,33,BEST PRODUCTION DESIGN,Art Direction:  Edward Carrere;  Set Decoration:  George James Hopkins,Sunrise at Campobello,False,72354.0
1830,1960,1961,33,CINEMATOGRAPHY,Joseph LaShelle,The Apartment,False,284.0
1831,1960,1961,33,CINEMATOGRAPHY,"Charles B. Lang, Jr.",The Facts of Life,False,39219.0
1832,1960,1961,33,CINEMATOGRAPHY,Ernest Laszlo,Inherit the Wind,False,1908.0
1833,1960,1961,33,CINEMATOGRAPHY,John L. Russell,Psycho,False,539.0
1834,1960,1961,33,CINEMATOGRAPHY,Freddie Francis,Sons and Lovers,True,53939.0
1835,1960,1961,33,CINEMATOGRAPHY,William H. Clothier,The Alamo,False,11209.0
1836,1960,1961,33,CINEMATOGRAPHY,"Joseph Ruttenberg, Charles Harten",Butterfield 8,False,23724.0
1837,1960,1961,33,CINEMATOGRAPHY,Sam Leavitt,Exodus,False,1941.0
1838,1960,1961,33,CINEMATOGRAPHY,Joe MacDonald,Pepe,False,82792.0
1839,1960,1961,33,CINEMATOGRAPHY,Russell Metty,Spartacus,True,967.0
1840,1960,1961,33,COSTUME DESIGN,"Edith Head, Edward Stevenson",The Facts of Life,True,39219.0
1841,1960,1961,33,COSTUME DESIGN,Deni Vachlioti,Never on Sunday,False,43039.0
1842,1960,1961,33,COSTUME DESIGN,Howard Shoup,The Rise and Fall of Legs Diamond,False,43046.0
1843,1960,1961,33,COSTUME DESIGN,Bill Thomas,Seven Thieves,False,64605.0
1844,1960,1961,33,COSTUME DESIGN,Marik Vos,The Virgin Spring,False,11656.0
1845,1960,1961,33,COSTUME DESIGN,Irene Sharaff,Can-Can,False,33726.0
1846,1960,1961,33,COSTUME DESIGN,Irene,Midnight Lace,False,12617.0
1847,1960,1961,33,COSTUME DESIGN,Edith Head,Pepe,False,82792.0
1848,1960,1961,33,COSTUME DESIGN,"Valles, Bill Thomas",Spartacus,True,967.0
1849,1960,1961,33,COSTUME DESIGN,Marjorie Best,Sunrise at Campobello,False,72354.0
1850,1960,1961,33,BEST DIRECTOR,Billy Wilder,The Apartment,True,284.0
1851,1960,1961,33,BEST DIRECTOR,Jules Dassin,Never on Sunday,False,43039.0
1852,1960,1961,33,BEST DIRECTOR,Alfred Hitchcock,Psycho,False,539.0
1853,1960,1961,33,BEST DIRECTOR,Jack Cardiff,Sons and Lovers,False,53939.0
1854,1960,1961,33,BEST DIRECTOR,Fred Zinnemann,The Sundowners,False,43047.0
1855,1960,1961,33,FILM EDITING,Stuart Gilmore,The Alamo,False,11209.0
1856,1960,1961,33,FILM EDITING,Daniel Mandell,The Apartment,True,284.0
1857,1960,1961,33,FILM EDITING,Frederic Knudtson,Inherit the Wind,False,1908.0
1858,1960,1961,33,FILM EDITING,"Viola Lawrence, Al Clark",Pepe,False,82792.0
1859,1960,1961,33,FILM EDITING,Robert Lawrence,Spartacus,False,967.0
1860,1960,1961,33,FOREIGN FILM,Italy,Kapo,False,45884.0
1861,1960,1961,33,FOREIGN FILM,France,La Vérité,False,61711.0
1862,1960,1961,33,FOREIGN FILM,Mexico,Macario,False,122019.0
1863,1960,1961,33,FOREIGN FILM,Yugoslavia,The Ninth Circle,False,198909.0
1864,1960,1961,33,FOREIGN FILM,Sweden,The Virgin Spring,True,11656.0
1865,1960,1961,33,BEST SCORE,Dimitri Tiomkin,The Alamo,False,11209.0
1866,1960,1961,33,BEST SCORE,Andre Previn,Elmer Gantry,False,22013.0
1867,1960,1961,33,BEST SCORE,Ernest Gold,Exodus,True,1941.0
1868,1960,1961,33,BEST SCORE,Elmer Bernstein,The Magnificent Seven,False,966.0
1869,1960,1961,33,BEST SCORE,Alex North,Spartacus,False,967.0
1870,1960,1961,33,BEST SCORE,Andre Previn,Bells Are Ringing,False,43029.0
1871,1960,1961,33,BEST SCORE,Nelson Riddle,Can-Can,False,33726.0
1872,1960,1961,33,BEST SCORE,"Lionel Newman, Earle H. Hagen",Let's Make Love,False,24014.0
1873,1960,1961,33,BEST SCORE,Johnny Green,Pepe,False,82792.0
1874,1960,1961,33,BEST SCORE,"Morris Stoloff, Harry Sukman",Song without End (The Story of Franz Liszt),True,129553.0
1875,1960,1961,33,BEST SONG,Music and Lyrics by Johnny Mercer,The Facts of Life,False,39219.0
1876,1960,1961,33,BEST SONG,Music by Andre Previn; Lyrics by Dory Langdon,Pepe,False,82792.0
1877,1960,1961,33,BEST SONG,Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster,The Alamo,False,11209.0
1878,1960,1961,33,BEST SONG,Music and Lyrics by Manos Hadjidakis,Never on Sunday,True,43039.0
1879,1960,1961,33,BEST SONG,Music by James Van Heusen; Lyrics by Sammy Cahn,High Time,False,104602.0
1880,1960,1961,33,BEST PICTURE,"John Wayne, Producer",The Alamo,False,11209.0
1881,1960,1961,33,BEST PICTURE,"Billy Wilder, Producer",The Apartment,True,284.0
1882,1960,1961,33,BEST PICTURE,"Bernard Smith, Producer",Elmer Gantry,False,22013.0
1883,1960,1961,33,BEST PICTURE,"Jerry Wald, Producer",Sons and Lovers,False,53939.0
1884,1960,1961,33,BEST PICTURE,"Fred Zinnemann, Producer",The Sundowners,False,43047.0
1885,1960,1961,33,BEST SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director",The Alamo,True,11209.0
1886,1960,1961,33,BEST SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",The Apartment,False,284.0
1887,1960,1961,33,BEST SOUND,"Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",Cimarron,False,46623.0
1888,1960,1961,33,BEST SOUND,"Columbia Studio Sound Department, Charles Rice, Sound Director",Pepe,False,82792.0
1889,1960,1961,33,BEST SOUND,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",Sunrise at Campobello,False,72354.0
1890,1960,1961,33,VISUAL EFFECTS,Visual Effects by A.J. Lohman,The Last Voyage,False,37605.0
1891,1960,1961,33,VISUAL EFFECTS,"Visual Effects by Gene Warren, Tim Baar",The Time Machine,True,2134.0
1892,1960,1961,33,ADAPTED SCREENPLAY,Richard Brooks,Elmer Gantry,True,22013.0
1893,1960,1961,33,ADAPTED SCREENPLAY,"Nedrick Young, Harold Jacob Smith",Inherit the Wind,False,1908.0
1894,1960,1961,33,ADAPTED SCREENPLAY,"Gavin Lambert, T. E. B. Clarke",Sons and Lovers,False,53939.0
1895,1960,1961,33,ADAPTED SCREENPLAY,Isobel Lennart,The Sundowners,False,43047.0
1896,1960,1961,33,ADAPTED SCREENPLAY,James Kennaway,Tunes of Glory,False,43048.0
1897,1960,1961,33,ORIGINAL SCREENPLAY,"Story by Richard Gregson, Michael Craig;  Screenplay by Bryan Forbes",The Angry Silence,False,83995.0
1898,1960,1961,33,ORIGINAL SCREENPLAY,"Billy Wilder, I. A. L. Diamond",The Apartment,True,284.0
1899,1960,1961,33,ORIGINAL SCREENPLAY,"Norman Panama, Melvin Frank",The Facts of Life,False,39219.0
1900,1960,1961,33,ORIGINAL SCREENPLAY,Marguerite Duras,"Hiroshima, Mon Amour",False,5544.0
1901,1960,1961,33,ORIGINAL SCREENPLAY,Jules Dassin,Never on Sunday,False,43039.0
1902,1960,1961,33,SPECIAL AWARD,Sol Lesser,,True,
1903,1960,1961,33,SPECIAL AWARD, Gary Cooper for his many memorable screen performances and the international recognition he,,True,
1904,1960,1961,33,SPECIAL AWARD, Stan Laurel for his creative pioneering in the field of cinema comedy.,,True,
1905,1960,1961,33,SPECIAL AWARD, Hayley Mills for Pollyanna,,True,
1906,1961,1962,34,ACTOR,Charles Boyer,Fanny,False,84050.0
1907,1961,1962,34,ACTOR,Paul Newman,The Hustler,False,990.0
1908,1961,1962,34,ACTOR,Maximilian Schell,Judgment at Nuremberg,True,821.0
1909,1961,1962,34,ACTOR,Spencer Tracy,Judgment at Nuremberg,False,821.0
1910,1961,1962,34,ACTOR,Stuart Whitman,The Mark,False,153652.0
1911,1961,1962,34,ACTOR IN A SUPPORTING ROLE,George Chakiris,West Side Story,True,1725.0
1912,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Montgomery Clift,Judgment at Nuremberg,False,821.0
1913,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Peter Falk,Pocketful of Miracles,False,248.0
1914,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Jackie Gleason,The Hustler,False,990.0
1915,1961,1962,34,ACTOR IN A SUPPORTING ROLE,George C. Scott,The Hustler,False,990.0
1916,1961,1962,34,ACTRESS,Audrey Hepburn,Breakfast at Tiffany's,False,164.0
1917,1961,1962,34,ACTRESS,Piper Laurie,The Hustler,False,990.0
1918,1961,1962,34,ACTRESS,Sophia Loren,Two Women,True,24167.0
1919,1961,1962,34,ACTRESS,Geraldine Page,Summer and Smoke,False,94917.0
1920,1961,1962,34,ACTRESS,Natalie Wood,Splendor in the Grass,False,28569.0
1921,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,The Children's Hour,False,20139.0
1922,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Judy Garland,Judgment at Nuremberg,False,821.0
1923,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Lotte Lenya,The Roman Spring of Mrs. Stone,False,36731.0
1924,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Una Merkel,Summer and Smoke,False,94917.0
1925,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Rita Moreno,West Side Story,True,1725.0
1926,1961,1962,34,BEST PRODUCTION DESIGN,"Art Direction:  Carroll Clark;  Set Decoration:  Emile Kuri, Hal Gausman",The Absent Minded Professor,False,17984.0
1927,1961,1962,34,BEST PRODUCTION DESIGN,Art Direction:  Fernando Carrere;  Set Decoration:  Edward G. Boyle,The Children's Hour,False,20139.0
1928,1961,1962,34,BEST PRODUCTION DESIGN,Art Direction:  Harry Horner;  Set Decoration:  Gene Callahan,The Hustler,True,990.0
1929,1961,1962,34,BEST PRODUCTION DESIGN,Art Direction:  Rudolph Sternad;  Set Decoration:  George Milo,Judgment at Nuremberg,False,821.0
1930,1961,1962,34,BEST PRODUCTION DESIGN,Piero Gherardi,La Dolce Vita,False,71133.0
1931,1961,1962,34,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, Ray Moyer",Breakfast at Tiffany's,False,164.0
1932,1961,1962,34,BEST PRODUCTION DESIGN,"Art Direction:  Veniero Colasanti, John Moore",El Cid,False,16638.0
1933,1961,1962,34,BEST PRODUCTION DESIGN,"Art Direction:  Alexander Golitzen, Joseph Wright;  Set Decoration:  Howard Bristol",Flower Drum Song,False,25105.0
1934,1961,1962,34,BEST PRODUCTION DESIGN,"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Summer and Smoke,False,94917.0
1935,1961,1962,34,BEST PRODUCTION DESIGN,Art Direction:  Boris Leven;  Set Decoration:  Victor A. Gangelin,West Side Story,True,1725.0
1936,1961,1962,34,CINEMATOGRAPHY,Edward Colman,The Absent Minded Professor,False,17984.0
1937,1961,1962,34,CINEMATOGRAPHY,Franz F. Planer,The Children's Hour,False,20139.0
